Code_Region;Nom_Region;Code_CNP;Titre_professionnel_de_la_CNP;Niveau_de_compétences;Genre_de_compétences;emploi_estimé_2018;Perspectives_2023
415;Bas-Saint-Laurent;3012;Infirmiers autorisés/infirmières autorisées et infirmiers psychiatriques autorisés/infirmières psychiatriques autorisées;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;1500;Léger Déficit
415;Bas-Saint-Laurent;3111;Médecins spécialistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;200;Déficit
415;Bas-Saint-Laurent;3112;Omnipraticiens/omnipraticiennes et médecins en médecine familiale;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;250;Déficit
415;Bas-Saint-Laurent;3113;Dentistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;50;Déficit
415;Bas-Saint-Laurent;3114;Vétérinaires;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3121;Optométristes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3122;Chiropraticiens/chiropraticiennes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3124;Praticiens/praticiennes reliés en soins de santé primaire;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3125;Autres professionnels/professionnelles en diagnostic et en traitement de la santé;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3131;Pharmaciens/pharmaciennes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;250;Déficit
415;Bas-Saint-Laurent;3132;Diététistes et nutritionnistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;50;Léger Déficit
415;Bas-Saint-Laurent;3141;Audiologistes et orthophonistes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3142;Physiothérapeutes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;200;Léger Déficit
415;Bas-Saint-Laurent;3143;Ergothérapeutes;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;100;Léger Déficit
415;Bas-Saint-Laurent;3144;Autres professionnels/professionnelles en thérapie et en diagnostic;A-2 Personnel Professionnel (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3211;Technologues de laboratoires médicaux;Technique-1 (Haut. Qualifié);Secteur de la santé;100;Equilibre
415;Bas-Saint-Laurent;3212;Techniciens/techniciennes de laboratoire médical et assistants/assistantes en pathologie;Technique-1 (Haut. Qualifié);Secteur de la santé;100;Equilibre
415;Bas-Saint-Laurent;3213;Technologues en santé animale et techniciens/techniciennes vétérinaires;Technique-1 (Haut. Qualifié);Secteur de la santé;50;Déficit
415;Bas-Saint-Laurent;3214;Inhalothérapeutes, perfusionnistes cardiovasculaires et technologues cardiopulmonaires;Technique-1 (Haut. Qualifié);Secteur de la santé;100;Léger Déficit
415;Bas-Saint-Laurent;3215;Technologues en radiation médicale;Technique-1 (Haut. Qualifié);Secteur de la santé;150;Equilibre
415;Bas-Saint-Laurent;3216;Technologues en échographie;Technique-1 (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3217;Technologues en cardiologie et technologues en électrophysiologie diagnostique, n.c.a.;Technique-1 (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3219;Autres technologues et techniciens/techniciennes des sciences de la santé (sauf soins dentaires);Technique-1 (Haut. Qualifié);Secteur de la santé;600;Léger Déficit
415;Bas-Saint-Laurent;3221;Denturologistes;Technique-1 (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3222;Hygiénistes et thérapeutes dentaires;Technique-1 (Haut. Qualifié);Secteur de la santé;100;Déficit
415;Bas-Saint-Laurent;3223;Technologues et techniciens/techniciennes dentaires et auxiliaires dans les laboratoires dentaires;Technique-1 (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3231;Opticiens/opticiennes d'ordonnances;Technique-1 (Haut. Qualifié);Secteur de la santé;;Non publié
415;Bas-Saint-Laurent;3232;Praticiens/praticiennes des médecines douces;Technique-1 (Haut. Qualifié);Secteur de la santé;50;Non publié
415;Bas-Saint-Laurent;3233;Infirmiers auxiliaires/infirmières auxiliaires;Technique-1 (Haut. Qualifié);Secteur de la santé;600;Léger Déficit
415;Bas-Saint-Laurent;3234;Personnel ambulancier et paramédical;Technique-1 (Haut. Qualifié);Secteur de la santé;200;Léger Déficit
415;Bas-Saint-Laurent;3236;Massothérapeutes;Technique-1 (Haut. Qualifié);Secteur de la santé;200;Equilibre
415;Bas-Saint-Laurent;3237;Autre personnel technique en thérapie et en diagnostic;Technique-1 (Haut. Qualifié);Secteur de la santé;50;Equilibre
415;Bas-Saint-Laurent;3411;Assistants/assistantes dentaires;C de la CNP (Moins Qualifié);Secteur de la santé;100;Equilibre
415;Bas-Saint-Laurent;3413;Aides-infirmiers/aides-infirmières, aides-soignants/aides-soignantes et préposés/préposées aux bénéficiaires;C de la CNP (Moins Qualifié);Secteur de la santé;2000;Déficit
415;Bas-Saint-Laurent;3414;Autre personnel de soutien des services de santé;C de la CNP (Moins Qualifié);Secteur de la santé;150;Non publié
415;Bas-Saint-Laurent;4011;Professeurs/professeures et chargés/chargées de cours au niveau universitaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;200;Equilibre
415;Bas-Saint-Laurent;4012;Assistants/assistantes d'enseignement et de recherche au niveau postsecondaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;200;Equilibre
415;Bas-Saint-Laurent;4021;Enseignants/enseignantes au niveau collégial et autres instructeurs/instructrices en formation professionnelle;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;900;Equilibre
415;Bas-Saint-Laurent;4031;Enseignants/enseignantes au niveau secondaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Léger Déficit
415;Bas-Saint-Laurent;4032;Enseignants/enseignantes aux niveaux primaire et préscolaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;1500;Déficit
415;Bas-Saint-Laurent;4033;Conseillers/conseillères en information scolaire;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;150;Léger Déficit
415;Bas-Saint-Laurent;4111;Juges;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4112;Avocats/avocates (partout au Canada) et notaires (au Québec);A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;150;Equilibre
415;Bas-Saint-Laurent;4151;Psychologues;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;100;Déficit
415;Bas-Saint-Laurent;4152;Travailleurs sociaux/travailleuses sociales;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;450;Léger Déficit
415;Bas-Saint-Laurent;4153;Thérapeutes conjugaux/thérapeutes conjugales, thérapeutes familiaux/thérapeutes familiales et autres conseillers assimilés/conseillères assimilées;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;150;Equilibre
415;Bas-Saint-Laurent;4154;Personnel professionnel relié à  la religion;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4155;Agents/agentes de probation et de libération conditionnelle et personnel assimilé;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4156;Conseillers/conseillères en emploi;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;100;Equilibre
415;Bas-Saint-Laurent;4161;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes, en sciences naturelles et appliquées;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;50;Equilibre
415;Bas-Saint-Laurent;4162;Economistes, recherchistes et analystes des politiques économiques;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4163;Agents/agentes de développement économique, recherchistes et experts-conseils/expertes-conseils en marketing;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;100;Equilibre
415;Bas-Saint-Laurent;4164;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques sociales;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;50;Equilibre
415;Bas-Saint-Laurent;4165;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de la santé;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4166;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes en politiques de l'enseignement;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;100;Equilibre
415;Bas-Saint-Laurent;4167;Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programme en sports, en loisirs et en conditionnement physique;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;50;Equilibre
415;Bas-Saint-Laurent;4168;Agents/agentes de programmes propres au gouvernement;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4169;Autres professionnels/professionnelles des sciences sociales, n.c.a.;A-2 Personnel Professionnel (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4211;Techniciens/techniciennes juridiques et personnel assimilé;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;100;Equilibre
415;Bas-Saint-Laurent;4212;Travailleurs/travailleuses des services sociaux et communautaires;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;800;Equilibre
415;Bas-Saint-Laurent;4214;Educateurs/éducatrices et aides-éducateurs/aides-éducatrices de la petite enfance;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;2000;Déficit
415;Bas-Saint-Laurent;4215;Instructeurs/instructrices pour personnes ayant une déficience;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;450;Léger Déficit
415;Bas-Saint-Laurent;4216;Autres instructeurs/instructrices;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4217;Autre personnel relié à  la religion;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;150;Non publié
415;Bas-Saint-Laurent;4311;Policiers/policières (sauf cadres supérieurs);Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;450;Equilibre
415;Bas-Saint-Laurent;4312;Pompiers/pompières;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;50;Léger Déficit
415;Bas-Saint-Laurent;4313;Sous-officiers/sous-officières des Forces armées canadiennes;Technique-1 (Haut. Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;150;Non publié
415;Bas-Saint-Laurent;4411;Gardiens/gardiennes d'enfants en milieu familial;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;350;Léger Déficit
415;Bas-Saint-Laurent;4412;Aides familiaux résidents/aides familiales résidentes, aides de maintien à  domicile et personnel assimilé;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;800;Déficit
415;Bas-Saint-Laurent;4413;Aides-enseignants/aides-enseignantes aux niveaux primaire et secondaire;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;300;Léger Déficit
415;Bas-Saint-Laurent;4421;Shérifs et huissiers/huissières de justice;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;4422;Agents/agentes de services correctionnels;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;100;Léger Déficit
415;Bas-Saint-Laurent;4423;Agents/agentes d'application de règlements municipaux et autres agents/agentes de réglementation, n.c.a.;C de la CNP (Moins Qualifié); Enseignement, droit, serv. sociaux, communautaires et gouvern;;Non publié
415;Bas-Saint-Laurent;5111;Bibliothécaires;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5112;Restaurateurs/restauratrices et conservateurs/conservatrices;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5113;Archivistes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5121;Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;50;Non publié
415;Bas-Saint-Laurent;5122;Réviseurs/réviseures, rédacteurs-réviseurs/rédactrices-réviseures et chefs du service des nouvelles;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5123;Journalistes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5125;Traducteurs/traductrices, terminologues et interprètes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5131;Producteurs/productrices, réalisateurs/réalisatrices, chorégraphes et personnel assimilé;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;50;Equilibre
415;Bas-Saint-Laurent;5132;Chefs d'orchestre, compositeurs/compositrices et arrangeurs/arrangeuses;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5133;Musiciens/musiciennes et chanteurs/chanteuses;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;50;Non publié
415;Bas-Saint-Laurent;5134;Danseurs/danseuses;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5135;Acteurs/actrices et comédiens/comédiennes;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
415;Bas-Saint-Laurent;5136;Peintres, sculpteurs/sculpteures et autres artistes des arts visuels;A-2 Personnel Professionnel (Haut. Qualifié);Arts, culture, sports et loisirs;100;Non publié
415;Bas-Saint-Laurent;5211;Techniciens/techniciennes dans les bibliothèques et les services d'archives publiques;Technique-1 (Haut. Qualifié);Arts, culture, sports et loisirs;;Non publié
